OPEID,PELLID,NAME,State,,Awards,Recipients
00344100,003441,NORTH GREENVILLE COLLEGE,SC,2004,"1,663,161",648
00760200,007602,NORTHEASTERN TECHNICAL COLLEGE,SC,2004,"1,545,931",930
00681500,006815,ORANGEBURG CALHOUN TECHNICAL COLLEGE,SC,2004,"5,204,861","2,108"
00399200,003992,PIEDMONT TECHNICAL COLLEGE,SC,2004,"6,814,445","3,074"
01209200,012092,PLAZA SCHOOL OF BEAUTY,SC,2004,"58,934",22
00344500,003445,PRESBYTERIAN COLLEGE,SC,2004,"433,123",182
00344600,003446,SOUTH CAROLINA STATE UNIVERSITY,SC,2004,"7,024,741","2,360"
03555400,035554,"SOUTHEASTERN SCH OF NEUROMUSCULAR & MASSAGE THERAPY OF CHARLESTON, INC",SC,2004,"52,654",38
03746400,037464,SOUTHEASTERN SCHOOL OF NEUROMUSCULAR & MASSAGE THERAPY COLUMBIA,SC,2004,"46,928",37
03258300,032583,SOUTHERN METHODIST COLLEGE,SC,2004,"183,119",67
00342200,003422,SOUTHERN WESLEYAN UNIVERSITY,SC,2004,"1,543,544",933
00344700,003447,SPARTANBURG METHODIST COLLEGE,SC,2004,"1,046,350",390
00399400,003994,SPARTANBURG TECHNICAL COLLEGE,SC,2004,"5,126,707","2,413"
03293300,032933,STRAND COLLEGE OF HAIR DESIGN,SC,2004,"125,182",48
02567600,017236,SUMTER BEAUTY COLLEGE,SC,2004,"143,706",61
00991000,009910,TECHNICAL COLLEGE OF THE LOWCOUNTRY- BEAUFORT CAMPUS,SC,2004,"2,725,163","1,312"
00492600,004926,TRI COUNTY TECHNICAL COLLEGE,SC,2004,"5,007,140","2,386"
00492000,004920,TRIDENT TECHNICAL COLLEGE,SC,2004,"12,507,030","5,862"
00344900,003449,UNIVERSITY OF SOUTH CAROLINA - AIKEN,SC,2004,"2,884,179","1,100"
00344800,003448,UNIVERSITY OF SOUTH CAROLINA - COLUMBIA,SC,2004,"11,209,843","4,191"
00991100,009911,UNIVERSITY OF SOUTH CAROLINA REGIONAL CAMPUSES,SC,2004,"3,728,198","1,599"
00695100,006951,UNIVERSITY OF SOUTH CAROLINA UPSTATE,SC,2004,"4,458,021","1,728"
00345500,003455,VOORHEES COLLEGE,SC,2004,"2,156,996",766
00932200,009322,WILLIAMSBURG TECHNICAL COLLEGE,SC,2004,"989,985",519
00345600,003456,WINTHROP UNIVERSITY,SC,2004,"4,217,231","1,576"
00345700,003457,WOFFORD COLLEGE,SC,2004,"507,931",191
00399600,003996,YORK TECHNICAL COLLEGE,SC,2004,"4,334,006","2,276"
00345800,003458,AUGUSTANA COLLEGE,SD,2004,"1,294,484",511
00492900,004929,AVERA MCKENNAN HOSPITAL,SD,2004,"8,450",3
02137100,014945,BLACK HILLS BEAUTY COLLEGE,SD,2004,"123,343",57
00345900,003459,BLACK HILLS STATE UNIVERSITY,SD,2004,"3,477,246","1,456"
00346300,003463,DAKOTA STATE UNIVERSITY,SD,2004,"1,500,372",629
00346100,003461,DAKOTA WESLEYAN UNIVERSITY,SD,2004,"1,000,700",372
02297800,016231,HEADLINES ACADEMY OF COSMETOLOGY,SD,2004,"158,319",67
02144600,015000,KILIAN COMMUNITY COLLEGE,SD,2004,"852,306",437
00530900,005309,LAKE AREA TECHNICAL INSTITUTE,SD,2004,"1,373,723",545
00828400,008284,MITCHELL TECHNICAL INSTITUTE,SD,2004,"1,171,754",444
00346500,003465,MOUNT MARTY COLLEGE,SD,2004,"1,241,401",496
00405700,004057,NATIONAL AMERICAN UNIVERSITY,SD,2004,"4,229,631","2,091"
00346600,003466,NORTHERN STATE UNIVERSITY,SD,2004,"2,078,516",852
01465900,014659,OGLALA LAKOTA COLLEGE-,SD,2004,"2,612,974","1,028"
00346700,003467,PRESENTATION COLLEGE,SD,2004,"886,433",360
00598700,005987,SACRED HEART HOSPITAL SCHOOL OF RADIOLOGIC TECHNOLOGY,SD,2004,"18,950",7
03019200,030192,SI TANKA UNIVERSITY,SD,2004,"1,628,015",625
02143700,014303,SINTE GLESKA UNIVERSITY,SD,2004,"1,567,044",656
01147700,011477,SIOUX VALLEY HOSPITAL,SD,2004,"25,300",11
02277300,016080,SISSETON WAHPETON COMMUNITY COLLEGE,SD,2004,"426,816",167
00347000,003470,SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY,SD,2004,"1,574,649",637
00347100,003471,SOUTH DAKOTA STATE UNIVERSITY,SD,2004,"6,543,105","2,776"
00776400,008285,SOUTHEAST TECHNICAL INSTITUTE,SD,2004,"2,004,942",943
00346900,003469,UNIVERSITY OF SIOUX FALLS,SD,2004,"926,043",435
00347400,003474,UNIVERSITY OF SOUTH DAKOTA,SD,2004,"4,808,547","1,994"
01017000,010170,WESTERN DAKOTA TECHNICAL INSTITUTE,SD,2004,"1,367,157",593
01046000,010460,AMERICAN BAPTIST THEOLOGICAL SEMINARY,TN,2004,"236,017",78
00347700,003477,AQUINAS COLLEGE,TN,2004,"769,693",368
02257400,015937,ARNOLD'S BEAUTY SCHOOL,TN,2004,"134,050",66
00347800,003478,AUSTIN PEAY STATE UNIVERSITY,TN,2004,"7,921,931","3,198"
03440300,034403,BAPTIST MEMORIAL COLLEGE OF HEALTH SCIENCES,TN,2004,"866,339",319
00347900,003479,BELMONT UNIVERSITY,TN,2004,"1,287,647",518
00348000,003480,BETHEL COLLEGE,TN,2004,"1,619,612",686
00353600,003536,BRYAN COLLEGE,TN,2004,"457,823",200
03841300,038413,CAREER BEAUTY COLLEGE,TN,2004,"25,330",16
00348100,003481,CARSON - NEWMAN COLLEGE,TN,2004,"1,976,748",744
00399800,003998,CHATTANOOGA STATE TECHNICAL COMMUNITY COLLEGE,TN,2004,"7,697,752","3,395"
00348200,003482,CHRISTIAN BROTHERS UNIVERSITY,TN,2004,"1,377,282",540
00399900,003999,CLEVELAND STATE COMMUNITY COLLEGE,TN,2004,"2,553,048","1,134"
00348300,003483,COLUMBIA STATE COMMUNITY COLLEGE,TN,2004,"3,391,977","1,550"
02157100,015510,CONCORDE CAREER COLLEGE,TN,2004,"3,968,229","1,799"
00998200,009982,CRICHTON COLLEGE,TN,2004,"897,266",404
00348500,003485,CUMBERLAND UNIVERSITY,TN,2004,"1,022,469",365
00348600,003486,DAVID LIPSCOMB UNIVERSITY,TN,2004,"1,006,455",434
00493400,004934,DRAUGHONS JUNIOR COLLEGE,TN,2004,"5,960,030","2,774"
00683500,006835,DYERSBURG STATE COMMUNITY COLLEGE,TN,2004,"3,235,800","1,397"
00348700,003487,EAST TENNESSEE STATE UNIVERSITY,TN,2004,"8,949,234","3,377"
02204200,015575,ELECTRONIC COMPUTER PROGRAMMING COLLEGE,TN,2004,"470,452",240
02595000,025950,FAYETTEVILE BEAUTY SCHOOL,TN,2004,"132,909",64
00349000,003490,FISK UNIVERSITY,TN,2004,"1,434,279",474
00743900,007439,FOUNTAINHEAD COLLEGE OF TECHNOLOGY,TN,2004,"291,409",112
03008800,030088,FRANKLIN ACADEMY,TN,2004,"157,841",90
03001800,030018,FREE WILL BAPTIST BIBLE COLLEGE,TN,2004,"309,478",138
00349200,003492,FREED-HARDEMAN UNIVERSITY,TN,2004,"1,364,715",670
00349400,003494,HIWASSEE COLLEGE,TN,2004,"658,976",240
00493700,004937,JACKSON STATE COMMUNITY COLLEGE,TN,2004,"3,877,041","1,702"
00885900,008859,JOHN A. GUPTON COLLEGE,TN,2004,"132,321",61
02153100,015171,JOHN NAVE UNIVERSITY OF COSMETOLOGY,TN,2004,"45,396",24
00349500,003495,JOHNSON BIBLE COLLEGE,TN,2004,"703,351",271
00349600,003496,KING COLLEGE,TN,2004,"604,997",237
00349800,003498,LAMBUTH UNIVERSITY,TN,2004,"793,753",316
00349900,003499,LANE COLLEGE,TN,2004,"2,678,732",868
00350000,003500,LEE UNIVERSITY,TN,2004,"3,488,847","1,354"
00350100,003501,LEMOYNE-OWEN COLLEGE,TN,2004,"1,876,901",641
00350200,003502,LINCOLN MEMORIAL UNIVERSITY,TN,2004,"1,669,034",609
00350400,003504,MARTIN METHODIST COLLEGE,TN,2004,"820,281",315
00350500,003505,MARYVILLE COLLEGE,TN,2004,"843,215",340
02597600,025976,MCCOLLUM & ROSS  HAIR SCHOOL,TN,2004,"407,983",184
02326300,010815,MEDVANCE INSTITUTE,TN,2004,"2,039,104","1,055"
00350700,003507,MEMPHIS COLLEGE OF ART,TN,2004,"392,761",149
00660000,006600,METHODIST HOSPITAL SCHOOL OF NURSING,TN,2004,"217,525",88
00865500,008655,MIDDLE TENNESSEE SCHOOL OF COSMETOLOGY,TN,2004,"71,973",30
00351000,003510,MIDDLE TENNESSEE STATE UNIVERSITY,TN,2004,"13,887,792","5,527"
02614200,026142,MILLER - MOTTE TECHNICAL COLLEGE,TN,2004,"4,924,532","2,421"
00351100,003511,MILLIGAN COLLEGE,TN,2004,"568,588",224
02278700,016075,MISTER WAYNE'S SCHOOL OF UNISEX HAIR DESIGN,TN,2004,"87,694",37
00683600,006836,MOTLOW STATE COMMUNITY COLLEGE,TN,2004,"2,681,793","1,203"
00744000,007440,NASHVILLE AUTO DIESEL COLLEGE,TN,2004,"2,930,231","1,451"
02125300,013631,NASHVILLE COLLEGE OF MEDICAL CAREERS,TN,2004,"721,478",292
00814500,007534,NASHVILLE STATE TECHNICAL COMMUNITY COLLEGE,TN,2004,"4,631,883","2,141"
00461700,004617,NATIONAL COLLEGE OF BUSINESS AND TECHNOLOGY,TN,2004,"1,462,378",612
03149300,031493,NEW DIRECTIONS HAIR ACADEMY,TN,2004,"625,068",301
02498000,016813,NEW WAVE HAIR ACADEMY,TN,2004,"352,278",152
03012500,030125,NEW WAVE HAIR ACADEMY,TN,2004,"976,864",427
03079100,030791,NORTH CENTRAL INSTITUTE,TN,2004,"59,234",35
00537800,005378,NORTHEAST STATE TECHNICAL COMMUNITY COLLEGE,TN,2004,"4,838,862","2,169"
02578200,017347,NOSSI COLLEGE OF ART,TN,2004,"491,633",196
03683300,036833,NWANI'S BARBER & STYLE ACADEMY,TN,2004,"656,484",219
02106400,014663,O'MORE COLLEGE OF DESIGN,TN,2004,"98,363",39
01269300,012693,PELLISSIPPI STATE TECHNICAL COMMUNITY COLLEGE,TN,2004,"5,635,861","2,593"
01044700,010447,PLAZA BEAUTY SCHOOL,TN,2004,"191,033",82
02539800,017068,QUEEN CITY COLLEGE,TN,2004,"302,003",118
02275500,016062,REUBEN-ALLEN COLLEGE,TN,2004,"92,333",42
00351900,003519,RHODES COLLEGE,TN,2004,"410,425",161
00991400,009914,ROANE STATE COMMUNITY COLLEGE,TN,2004,"5,474,076","2,450"
03830300,038303,SAE INSTITUTE OF TECHNOLOGY,TN,2004,"18,100",10
00493800,004938,SOUTH COLLEGE,TN,2004,"1,411,013",632
02326200,023262,SOUTHEASTERN CAREER COLLEGE,TN,2004,"468,717",204
00351800,003518,SOUTHERN ADVENTIST UNIVERSITY,TN,2004,"1,514,703",589
02339800,016595,SOUTHERN INSTITUTE OF COSMETOLOGY - MAIN CAMPUS,TN,2004,"289,276",106
01043900,010439,SOUTHWEST TENNESSEE COMMUNITY COLLEGE,TN,2004,"14,873,232","6,416"
03061100,030611,STYLEMASTERS BEAUTY ACADEMY,TN,2004,"399,168",153
03126900,031269,STYLES & PROFILES BEAUTY COLLEGE,TN,2004,"80,485",30
02540000,017045,"TENNESSEE ACADEMY OF COSMETOLOGY I, LLC",TN,2004,"244,146",118
03024900,030249,"TENNESSEE ACADEMY OF COSMETOLOGY, II, LLC",TN,2004,"219,159",99
03454300,034543,TENNESSEE CAREER COLLEGE,TN,2004,"299,468",139
03219300,032193,TENNESSEE INSTITUTE OF HEALING ARTS,TN,2004,"5,450",13
00956700,009567,TENNESSEE SCHOOL OF BEAUTY,TN,2004,"312,700",129
00352200,003522,TENNESSEE STATE UNIVERSITY,TN,2004,"11,192,021","4,016"
00536000,005360,TENNESSEE TECHNICAL CENTER - MEMPHIS,TN,2004,"693,066",355
00535100,013891,TENNESSEE TECHNICAL CENTER - MORRISTOWN,TN,2004,"1,105,079",733
00352300,003523,TENNESSEE TECHNOLOGICAL UNIVERSITY,TN,2004,"5,654,901","2,358"
00528000,005280,TENNESSEE TECHNOLOGY CENTER - COVINGTON,TN,2004,"163,814",100
00535700,005357,TENNESSEE TECHNOLOGY CENTER - CRUMP,TN,2004,"287,626",182
00528100,005281,TENNESSEE TECHNOLOGY CENTER - ELIZABETHTON,TN,2004,"514,842",336
00535600,014126,TENNESSEE TECHNOLOGY CENTER - HOHENWALD,TN,2004,"569,697",313
00535900,013968,TENNESSEE TECHNOLOGY CENTER - NASHVILLE,TN,2004,"553,071",387
00528300,005283,TENNESSEE TECHNOLOGY CENTER - NEW BERN,TN,2004,"216,354",136
00971000,009710,TENNESSEE TECHNOLOGY CENTER - ONEIDA/HUNTSVILLE,TN,2004,"179,154",116
01216400,012164,TENNESSEE TECHNOLOGY CENTER - RIPLEY,TN,2004,"214,952",157
00535800,005358,TENNESSEE TECHNOLOGY CENTER AT ATHENS,TN,2004,"226,164",126
00402600,004026,TENNESSEE TECHNOLOGY CENTER AT CROSSVILLE,TN,2004,"422,030",251
00778200,013955,TENNESSEE TECHNOLOGY CENTER AT DICKSON,TN,2004,"450,078",266
01032600,013894,TENNESSEE TECHNOLOGY CENTER AT HARRIMAN,TN,2004,"271,856",132
00528200,013893,TENNESSEE TECHNOLOGY CENTER AT HARTSVILLE,TN,2004,"128,410",84
01070000,010700,TENNESSEE TECHNOLOGY CENTER AT JACKSBORO,TN,2004,"318,342",156
00535400,013895,TENNESSEE TECHNOLOGY CENTER AT JACKSON,TN,2004,"610,219",402
00402500,004025,TENNESSEE TECHNOLOGY CENTER AT KNOXVILLE,TN,2004,"659,734",435
00535300,005353,TENNESSEE TECHNOLOGY CENTER AT LIVINGSTON,TN,2004,"528,111",311
00535200,005352,TENNESSEE TECHNOLOGY CENTER AT MCKENZIE - MCKENZIE,TN,2004,"307,632",179
00530700,005307,TENNESSEE TECHNOLOGY CENTER AT MCMINNVILLE,TN,2004,"318,302",177
02103500,014543,TENNESSEE TECHNOLOGY CENTER AT MURFREESBORO,TN,2004,"189,117",106
02237900,013943,TENNESSEE TECHNOLOGY CENTER AT PARIS,TN,2004,"539,265",311
00946400,009464,TENNESSEE TECHNOLOGY CENTER AT PULASKI,TN,2004,"318,574",181
00537900,005379,TENNESSEE TECHNOLOGY CENTER AT SHELBYVILLE,TN,2004,"442,562",258
02092800,014304,TENNESSEE TECHNOLOGY CENTER AT WHITEVILLE,TN,2004,"255,598",157
00352400,003524,TENNESSEE TEMPLE UNIVERSITY,TN,2004,"551,217",227
00352500,003525,TENNESSEE WESLEYAN COLLEGE,TN,2004,"824,569",314
00352600,003526,TREVECCA NAZARENE UNIVERSITY,TN,2004,"982,040",415
00352700,003527,TUSCULUM COLLEGE,TN,2004,"1,949,502",797
00352800,003528,UNION UNIVERSITY,TN,2004,"1,063,782",447
00350900,003509,UNIVERSITY OF MEMPHIS (THE),TN,2004,"15,877,483","5,927"
00353000,003530,UNIVERSITY OF TENNESSEE,TN,2004,"10,777,004","4,290"
00353006,006725,UNIVERSITY OF TENNESSEE  -  HEALTH SCIENCE CENTER,TN,2004,"126,391",50
00352900,003529,UNIVERSITY OF TENNESSEE - CHATTANOOGA,TN,2004,"5,286,487","2,011"
00353100,003531,UNIVERSITY OF TENNESSEE - MARTIN,TN,2004,"5,084,105","1,966"
00353400,003534,UNIVERSITY OF THE SOUTH (THE),TN,2004,"489,125",191
00353500,003535,VANDERBILT UNIVERSITY,TN,2004,"1,870,525",729
02335900,016557,VOLUNTEER BEAUTY ACADEMY,TN,2004,"98,445",54
02294000,016183,VOLUNTEER BEAUTY ACADEMY OF DYERSBURG,TN,2004,"171,492",84
02293900,016185,VOLUNTEER BEAUTY ACADEMY OF NASHVILLE,TN,2004,"157,043",83
00991200,009912,VOLUNTEER STATE COMMUNITY COLLEGE,TN,2004,"4,361,080","2,100"
00886300,008863,WALTERS STATE COMMUNITY COLLEGE,TN,2004,"6,161,025","2,624"
03088800,031276,WATKINS INSTITUTE COLLEGE OF ART & DESIGN,TN,2004,"215,918",104
00494700,004947,WEST TENNESSEE BUSINESS COLLEGE,TN,2004,"1,058,961",507
01155300,013531,WILLIAM R  MOORE COLLEGE OF TECHNOLOGY,TN,2004,"68,987",33
03513500,035135,WILLIAMSON CHRISTIAN COLLEGE,TN,2004,"22,950",10
00353700,003537,ABILENE CHRISTIAN UNIVERSITY,TX,2004,"2,859,492","1,134"
03563300,035633,ACADEMY OF COSMETOLOGY,TX,2004,"197,144",92
02357700,016749,ACADEMY OF HAIR DESIGN,TX,2004,"276,524",119
03276300,032763,ACADEMY OF HAIR DESIGN,TX,2004,"215,438",94
03277300,032773,ACADEMY OF HAIR DESIGN,TX,2004,"172,892",86
03128100,031281,ACADEMY OF HEALTH CARE PROFESSIONS (THE),TX,2004,"1,810,426",814
03426300,034263,ACADEMY OF HEALTH CARE PROFESSIONS (THE),TX,2004,"569,012",268
03156400,031564,ACADEMY OF ORIENTAL MEDICINE,TX,2004,"17,367",8
03412300,034123,ADVANCED BARBER COLLEGE & HAIR DESIGN,TX,2004,"391,925",163
03573300,035733,AERONAUTICAL INSTITUTE OF TECHNOLOGIES,TX,2004,"50,323",23
03023800,030238,AIMS ACADEMY,TX,2004,"164,025",82
00353900,003539,ALVIN COMMUNITY COLLEGE,TX,2004,"2,186,156",925
00354000,003540,AMARILLO COLLEGE,TX,2004,"7,868,713","3,695"
02248200,013674,AMARILLO COLLEGE OF HAIRDRESSING,TX,2004,"382,561",204
03153300,031533,AMERICAN COLLEGE OF ACUPUNCTURE & ORIENTAL MEDICINE,TX,2004,"27,526",11
01005700,010057,AMERICAN COMMERCIAL COLLEGE,TX,2004,"756,737",375
01005900,010059,AMERICAN COMMERCIAL COLLEGE,TX,2004,"767,294",358
02136800,014154,AMERICAN COMMERCIAL COLLEGE,TX,2004,"354,801",174
02200800,015960,AMERICAN COMMERCIAL COLLEGE,TX,2004,"550,566",282
03756300,037563,ANAMARC EDUCATIONAL INSTITUTE,TX,2004,"129,972",70
00666100,006661,ANGELINA COLLEGE,TX,2004,"6,495,349","2,749"
00354100,003541,ANGELO STATE UNIVERSITY,TX,2004,"5,501,164","2,170"
02081400,014305,ARLINGTON BAPTIST COLLEGE,TX,2004,"185,258",71
02521200,016944,ARLINGTON CAREER INSTITUTE,TX,2004,"696,066",325
03159300,031593,ARLINGTON MEDICAL INSTITUTE,TX,2004,"234,526",111
02539600,017360,ART INSTITUTE OF DALLAS (THE),TX,2004,"1,503,505",687
02117100,014771,ART INSTITUTE OF HOUSTON,TX,2004,"2,273,478","1,032"
02596600,025966,ATI  CAREER TRAINING CENTER,TX,2004,"2,888,070","1,324"
02596500,025965,ATI- CAREER TRAINING CENTER,TX,2004,"1,691,025",771
01248200,012482,ATI TECHNICAL TRAINING CENTER,TX,2004,"1,400,561",700
02188600,014536,AUSTIN BUSINESS COLLEGE,TX,2004,"753,291",346
00354300,003543,AUSTIN COLLEGE,TX,2004,"761,322",289
01201500,012015,AUSTIN COMMUNITY COLLEGE,TX,2004,"11,800,788","6,090"
02362800,017322,AUSTIN GRADUATE SCHOOL OF THEOLOGY,TX,2004,"18,620",10
01226800,012268,BALDWIN BEAUTY SCHOOL #5,TX,2004,"349,877",143
02331200,016525,BAPTIST MISSIONARY ASSOCIATION THEOLOGICAL SEMINARY,TX,2004,"11,451",8
03733300,037333,BAPTIST UNIVERSITY OF THE AMERICAS,TX,2004,"123,309",50
00354500,003545,BAYLOR UNIVERSITY,TX,2004,"5,575,963","2,215"
03541300,035413,BEHOLDÀ BEAUTY ACADEMY,TX,2004,"104,944",50
00354900,003549,BLINN COLLEGE,TX,2004,"7,227,528","3,170"
01298200,012982,BORDER INSTITUTE OF TECHNOLOGY,TX,2004,"633,216",292
02144800,014986,BRADFORD SCHOOL OF BUSINESS,TX,2004,"415,815",160
00728700,007287,BRAZOSPORT COLLEGE,TX,2004,"1,571,039",777
02294800,016202,CAPITOL CITY CAREERS,TX,2004,"190,691",99
02074100,014166,CAPITOL CITY TRADE & TECHNICAL SCHOOL,TX,2004,"1,747,121",860
02572100,017277,CAREER ACADEMY,TX,2004,"191,346",94
02245100,015841,CAREER ADVANCEMENT AND APPLIED TECHNOLOGY TRAINING DIVISION,TX,2004,"45,053",16
02591900,025919,"CAREER CENTERS OF TEXAS - EL PASO, INC.",TX,2004,"5,301,698","2,183"
02591100,025911,CAREER POINT INSTITUTE,TX,2004,"3,856,362","1,865"
03400300,034003,CAREER QUEST,TX,2004,"530,661",220
03541400,035414,CAREER TECH INSTITUTE,TX,2004,"46,325",38
03091200,030912,CAREERS UNLIMITED,TX,2004,"369,343",118
03105900,031059,CAREERS UNLIMITED,TX,2004,"1,735,885",684
00356100,014035,CEDAR VALLEY COLLEGE,TX,2004,"30,215,122","13,377"
02604700,026047,CENTER FOR ADVANCED LEGAL STUDIES,TX,2004,"499,647",200
02239100,013984,CENTRAL TEXAS BEAUTY COLLEGE #2,TX,2004,"527,058",255
00400300,004003,CENTRAL TEXAS COLLEGE,TX,2004,"7,812,574","4,056"
01062400,010624,CENTRAL TEXAS COMMERCIAL COLLEGE,TX,2004,"329,886",152
01293000,012930,CHARLES & SUE'S SCHOOL OF HAIR DESIGN,TX,2004,"166,177",66
03028800,030288,CIRCLE J BEAUTY SCHOOL,TX,2004,"266,281",117
00355300,003553,CISCO JUNIOR COLLEGE,TX,2004,"3,542,727","1,540"
00355400,003554,CLARENDON COLLEGE,TX,2004,"882,124",363
00354600,003546,COASTAL BEND COLLEGE,TX,2004,"4,953,883","2,047"
03422400,034224,COLLEGE OF BIBLICAL STUDIES-HOUSTON,TX,2004,"276,324",107
03189400,031894,COLLEGE OF SAINT THOMAS MORE,TX,2004,"20,001",11
00709600,007096,COLLEGE OF THE MAINLAND,TX,2004,"2,733,459","1,235"
02361400,016792,COLLIN COUNTY COMMUNITY COLLEGE,TX,2004,"4,092,941","1,937"
00355600,003556,COMMONWEALTH INSTITUTE OF FUNERAL SERVICE,TX,2004,"139,803",90
02572000,017276,COMPUTER CAREER CENTER,TX,2004,"1,141,555",447
03542300,035423,CONCORDE CAREER INSTITUTE,TX,2004,"1,025,164",478
00355700,003557,CONCORDIA UNIVERSITY AT AUSTIN,TX,2004,"665,516",282
02058600,013700,CONLEE'S COLLEGE OF COSMETOLOGY,TX,2004,"70,982",41
03509400,035094,CORYELL COSMETOLOGY COLLEGE,TX,2004,"95,843",43
01248300,012483,COSMETOLOGY CAREER CENTER,TX,2004,"258,061",138
02119200,014840,COURT REPORTING INSTITUTE OF DALLAS,TX,2004,"1,623,033",731
00661200,014107,COVENANT SCHOOL OF NURSING AND ALLIED HEALTH,TX,2004,"306,249",108
03727600,037276,CULINARY ACADEMY OF AUSTIN,TX,2004,"7,774",6
03723300,037233,CULINARY INSTITUTE ALAIN AND MARIE LENOTRE,TX,2004,"17,044",10
00356000,003560,DALLAS BAPTIST UNIVERSITY,TX,2004,"2,077,014",990
03682400,036824,DALLAS BARBER & STYLIST COLLEGE,TX,2004,"477,654",169
00694100,006941,DALLAS CHRISTIAN COLLEGE,TX,2004,"254,382",116
01076100,010761,DALLAS INSTITUTE OF FUNERAL SERVICE,TX,2004,"193,978",114
00356300,003563,DEL MAR COLLEGE,TX,2004,"9,905,270","4,438"
01248100,012481,DOLPHIN TECHNICAL INSTITUTES,TX,2004,"239,568",97
03398500,033985,DSU TRAINING INSTITUTE,TX,2004,"96,127",76
00356400,003564,EAST TEXAS BAPTIST UNIVERSITY,TX,2004,"1,534,704",611
01038700,010387,EL PASO COUNTY COMMUNITY COLLEGE DISTRICT,TX,2004,"39,370,075","15,412"
02267100,016008,EXPOSITO SCHOOL OF HAIR DESIGN,TX,2004,"198,645",85
03237400,032374,FARIS COMPUTER SCHOOL,TX,2004,"63,210",34
02306700,014547,FORT WORTH BEAUTY SCHOOL,TX,2004,"467,524",249
00356800,003568,FRANK PHILLIPS COLLEGE,TX,2004,"1,249,849",566
02276000,013682,FRANKLIN BEAUTY SCHOOL #2,TX,2004,"469,530",161
00497200,004972,GALVESTON COLLEGE,TX,2004,"2,069,933",973
03587300,035873,GENESIS VOCATIONAL TRAINING,TX,2004,"1,303,291",559
00357000,003570,GRAYSON COUNTY COLLEGE,TX,2004,"3,348,709","1,498"
01050900,010509,HALLMARK INSTITUTE OF AERONAUTICS-,TX,2004,"2,012,546",850
00357100,003571,HARDIN-SIMMONS UNIVERSITY,TX,2004,"1,638,542",698
00357300,003573,HILL COLLEGE,TX,2004,"2,542,044","1,083"
03106800,031068,HOUSTON ALLIED HEALTH CAREERS,TX,2004,"245,386",123
00357600,003576,HOUSTON BAPTIST UNIVERSITY,TX,2004,"1,940,864",770
01063300,010422,HOUSTON COMMUNITY COLLEGE,TX,2004,"24,994,071","12,208"
02527500,016945,HOUSTON TRAINING SCHOOLS,TX,2004,"2,333,030","1,006"
00357400,003574,HOWARD COUNTY JUNIOR COLLEGE,TX,2004,"2,738,866","1,292"
00357500,003575,HOWARD PAYNE UNIVERSITY,TX,2004,"1,484,501",597
00357700,003577,HUSTON - TILLOTSON UNIVERSITY,TX,2004,"1,230,630",433
03075400,030754,ICC TECHNICAL INSTITUTE,TX,2004,"435,798",153
02572200,017278,INSTITUTE OF COSMETOLOGY,TX,2004,"76,289",38
02331300,016506,INTERACTIVE LEARNING SYSTEMS,TX,2004,"3,506,699","1,369"
01293200,012932,INTERNATIONAL BEAUTY COLLEGE,TX,2004,"205,536",97
01248800,016987,INTERNATIONAL BEAUTY COLLEGE #3,TX,2004,"221,790",104
00908200,009082,INTERNATIONAL BUSINESS COLLEGE,TX,2004,"2,245,777",957
02538900,025389,INTERNATIONAL BUSINESS COLLEGE-,TX,2004,"2,097,922",939
03731300,037313,INTERNATIONAL RENOWNED BEAUTY ACADEMY,TX,2004,"239,029",113
02580100,017363,IVERSON BUSINESS SCHOOL AND COURT REPORTING,TX,2004,"887,661",445
00357900,003579,JACKSONVILLE COLLEGE-MAIN CAMPUS,TX,2004,"448,048",191
00363700,003637,JARVIS CHRISTIAN COLLEGE,TX,2004,"1,430,999",514
03680300,036803,JAY'S TECHNICAL INSTITUTE,TX,2004,"497,900",183
03035200,030352,JONES BEAUTY COLLEGE,TX,2004,"513,752",214
03132300,031323,JPS INSTITUTE FOR HEALTH CAREER DEVELOPMENT,TX,2004,"117,275",50
02318200,016404,KD STUDIO,TX,2004,"307,374",116
00358000,003580,KILGORE COLLEGE,TX,2004,"5,785,139","2,495"
03556400,035564,KUSSAD INSTITUTE OF COURT REPORTING,TX,2004,"32,249",12
03627300,036273,LAMAR INSTITUTE OF TECHNOLOGY,TX,2004,"2,767,738","1,230"
02358200,016748,LAMAR STATE COLLEGE - ORANGE,TX,2004,"2,367,843","1,051"
02348500,016666,LAMAR STATE COLLEGE - PORT ARTHUR,TX,2004,"2,549,081","1,115"
00358100,003581,LAMAR UNIVERSITY,TX,2004,"7,877,626","3,100"
01229700,012297,LAREDO BEAUTY COLLEGE,TX,2004,"667,803",269
00358200,003582,LAREDO COMMUNITY COLLEGE,TX,2004,"10,310,822","6,293"
00358300,003583,LEE COLLEGE,TX,2004,"4,917,790","2,087"
00358400,003584,LETOURNEAU UNIVERSITY,TX,2004,"2,221,082","1,285"
00835300,008353,LINCOLN TECHNICAL INSTITUTE,TX,2004,"3,024,101","1,366"
00358500,003585,LON MORRIS COLLEGE,TX,2004,"600,129",227
00358600,003586,LUBBOCK CHRISTIAN UNIVERSITY,TX,2004,"1,995,839",823
03520300,035203,LUBBOCK HAIR ACADEMY,TX,2004,"123,703",44
00359000,003590,MCLENNAN COMMUNITY COLLEGE,TX,2004,"8,090,164","3,331"
