OPEID,PELLID,Name,State,Type & Control,Recipients,Awards
03758300,037583,BAYAMON COMMUNITY COLLEGE,PR,Proprietary,115,"334,232"
03120500,031205,CAGUAS CENTRAL COLLEGE,PR,Proprietary,73,"78,913"
03025500,030255,CAGUAS INSTITUTE OF MECHANICAL TECHNOLOGY,PR,Proprietary,"2,846","8,147,422"
03608300,036083,CARIBBEAN FORENSIC & TECHNICAL COLLEGE,PR,Proprietary,243,"654,363"
01252500,012525,CARIBBEAN UNIVERSITY,PR,Private 4 Year,"3,623","10,866,933"
01072400,010724,CARLOS ALBIZU UNIVERSITY-SAN JUAN MAIN CAMPUS,PR,Private 4 Year,419,"1,121,616"
03585300,035853,CENTRO DE CAPACITACION Y ASESORAMIENTO VETELBA,PR,Proprietary,383,"1,121,655"
02189100,015465,CENTRO DE ESTUDIOS MULTIDISCIPLINARIOS,PR,Private 2 Year,"1,620","4,591,113"
03336300,033363,CENTURY COLLEGE,PR,Proprietary,134,"299,483"
03735400,037354,"CHARLIE'S GUARD, DETECTIVE BUREAU, AND ACADEMY",PR,Proprietary,68,"174,357"
02335500,016544,COLEGIO BIBLICO PENTECOSTAL DE PUERTO RICO,PR,Private 4 Year,161,"446,101"
03157600,031576,"COLEGIO DE LAS CIENCIAS, ARTES Y TELEVISION",PR,Proprietary,383,"821,367"
02552300,017120,COLEGIO MAYOR DE TECHNOLOGIA,PR,Proprietary,481,"1,438,873"
03531300,035313,COLEGIO PENTECOSTAL MIZPA,PR,Private 4 Year,125,"316,579"
03061900,030619,COLEGIO TECHNOLOGICO Y COMERCIAL DE PUERTO RICO,PR,Proprietary,95,"167,416"
03800300,038003,COLEGIO TECNICO DE ELECTRICIDAD GALLOSA,PR,Proprietary,51,"84,323"
02097000,020970,COLEGIO TECNICO METROPOLITANO,PR,Proprietary,738,"1,958,075"
01056700,010567,COLEGIO TECNOLOGICO DE SAN JUAN,PR,Public 4 Year,794,"2,261,556"
00890200,013517,COLUMBIA CENTRO UNIVERSITARIO,PR,Proprietary,"1,308","3,591,775"
02241900,015868,COMMONWEALTH OF PUERTO RICO DEPARTMENT OF EDUCATION -DEPT OF EDUCATIO,PR,Public 2 Year,"2,684","8,360,526"
01081900,010819,CONSERVATORIO DE MUSICA DE PUERTO RICO,PR,Public 4 Year,181,"609,828"
03070500,030705,D'MART INSTITUTE,PR,Proprietary,"1,284","3,169,153"
03021900,030219,EDIC  COLLEGE,PR,Proprietary,824,"2,487,175"
02570400,017287,EDUCATIONAL TECHNICAL COLLEGE (EDUTEC),PR,Proprietary,969,"2,429,843"
02165100,013587,ELECTRONIC DATA PROCESSING COLLEGE OF PUERTO RICO,PR,Proprietary,"1,992","5,528,258"
02189300,014823,EMMA'S BEAUTY ACADEMY,PR,Proprietary,501,"1,259,728"
03075600,030756,EMMA'S BEAUTY ACADEMY,PR,Proprietary,529,"1,351,741"
02569400,017345,ESCUELA DE ARTES PLASTICAS DE PUERTO RICO,PR,Public 4 Year,312,"946,832"
03106900,031069,ESCUELA DE PERITOS ELECTRICISTAS DE ISABELA,PR,Proprietary,109,"195,000"
03751300,037513,ESCUELA HOTELERA DE SAN JUAN,PR,Proprietary,363,"1,024,185"
02576100,017346,ESCUELA TECNICA DE ELECTRICIDAD,PR,Proprietary,801,"2,052,892"
03123100,031231,GLOBELLE TECHNICAL INSTITUTE INCORPORATED,PR,Proprietary,214,"527,935"
02593700,025937,HISPANIC AMERICAN COLLEGE,PR,Proprietary,301,"877,000"
02260800,014105,HUERTAS JUNIOR COLLEGE,PR,Proprietary,"1,852","4,506,401"
02340600,014952,HUMACAO COMMUNITY COLLEGE,PR,Private 2 Year,553,"1,343,469"
03781400,037814,INDUSTRIAL TECHNICAL COLLEGE,PR,Proprietary,128,"353,453"
02504500,016915,INSTITUCION CHAVIANO DE MAYAGUEZ,PR,Proprietary,46,"158,188"
02343600,015542,INSTITUTE OF BEAUTY CAREERS,PR,Proprietary,798,"1,980,205"
03800400,038004,INSTITUTE OF BEAUTY OCCUPATIONS AND TECHNOLOGY COURSE,PR,Proprietary,308,"638,999"
01194000,011940,INSTITUTO COMERCIAL DE PUERTO RICO JUNIOR COLLEGE-MAIN,PR,Proprietary,"1,577","3,686,120"
02166400,014534,INSTITUTO DE BANCA Y COMERCIO,PR,Proprietary,"15,446","42,189,716"
02170300,015305,INSTITUTO DE EDUCACION TECNICA OCUPACIONAL LA REINE-MANATI,PR,Proprietary,596,"1,087,670"
03115600,031156,INSTITUTO DE EDUCACION VOCACIONAL,PR,Proprietary,460,"1,278,855"
03098100,030981,INSTITUTO IRMA VALENTIN - MANATI,PR,Proprietary,808,"2,051,191"
02512100,016099,INSTITUTO IRMA VALENTIN - UTUADO,PR,Proprietary,393,"997,413"
02611100,026111,INSTITUTO MERLIX,PR,Proprietary,375,"980,991"
03452300,034523,INSTITUTO PRE-VOCACIONAL E INDUSTRIAL DE PUERTO RICO,PR,Private 2 Year,66,"145,066"
03644300,036443,INSTITUTO TECNOLOGICO EMPRESARIAL,PR,Proprietary,48,"96,475"
03469300,034693,INSTITUTO VOCACIONAL AUREA E. MENDEZ,PR,Proprietary,123,"245,842"
00393800,003938,INTER AMERICAN UNIVERSITY OF PUERTO RICO,PR,Private 4 Year,"35,673","108,915,410"
02276400,016055,INTERNATIONAL JUNIOR COLLEGE - MAIN CAMPUS,PR,Proprietary,712,"1,856,181"
02562500,017233,INTERNATIONAL TECHNICAL COLLEGE,PR,Proprietary,208,"599,175"
03785300,037853,J.G. GUAYNABO TECHNICAL COLLEGE,PR,Proprietary,97,"158,242"
03112100,031121,JOHN DEWEY COLLEGE,PR,Private 4 Year,"5,264","14,366,457"
03552300,035523,LESTON COLLEGE,PR,Proprietary,126,"226,781"
02195800,014452,LICEO DE ARTE Y TECNOLOGIA,PR,Private 2 Year,"1,367","3,559,461"
03025900,030259,"LICEO DE ARTE, DISENOS Y COMERCIO",PR,Proprietary,646,"1,622,548"
02549700,017139,MAISON D' ESTHETIQUE ACADEMY,PR,Proprietary,286,"721,553"
02063100,012178,MBTI BUSINESS TRAINING INSTITUTE,PR,Proprietary,"1,545","3,950,106"
02195400,015006,MODERN HAIRSTYLING INSTITUTE,PR,Proprietary,360,"766,126"
02195500,015007,MODERN HAIRSTYLING INSTITUTE,PR,Proprietary,100,"253,501"
02195900,015008,MODERN HAIRSTYLING INSTITUTE,PR,Proprietary,403,"911,913"
03414300,034143,MONTECLARO ESCUELA DE HOTELERIA Y ARTES CULINARIAS,PR,Private 2 Year,18,"47,487"
02260600,015953,NATIONAL COLLEGE OF BUSINESS AND TECHNOLOGY,PR,Proprietary,"5,147","11,480,850"
03124200,031242,NOVA COLLEGE OF PUERTO RICO,PR,Proprietary,214,"540,450"
03461400,034614,POLITEC INSTITUTE,PR,Proprietary,231,"513,382"
02534900,016989,PONCE PARAMEDICAL COLLEGE (POPAC),PR,Proprietary,"1,997","6,065,241"
02235000,015769,PONCE TECHNICAL SCHOOL,PR,Proprietary,38,"98,613"
00393600,003936,PONTIFICAL CATHOLIC UNIVERSITY OF PUERTO RICO (THE) -,PR,Private 4 Year,"6,973","22,794,884"
03104400,031044,PROFESSIONAL ELECTRICAL SCHOOL,PR,Proprietary,147,"309,335"
03085700,030857,PROFESSIONAL TECHNICAL INSTITUTION,PR,Proprietary,483,"1,191,455"
03076000,030760,PUERTO RICO BARBER COLLEGE,PR,Proprietary,187,"392,500"
02566800,017246,PUERTO RICO TECH JUNIOR COLLEGE -,PR,Proprietary,187,"408,118"
01314800,013148,RAMIREZ COLLEGE OF BUSINESS & TECHNOLOGY,PR,Proprietary,638,"1,741,345"
02563500,017357,ROGIE'S SCHOOL OF BEAUTY CULTURE,PR,Proprietary,487,"996,151"
03638300,036383,ROSSLYN TRAINING ACADEMY OF COSMETOLOGY,PR,Proprietary,26,"70,875"
01120300,011203,"RYDER MEMORIAL HOSPITAL, SCHOOL OF PRACTICAL NURSING",PR,Private 2 Year,16,"38,963"
02502400,016829,SERBIA'S TECHNICAL COLLEGE,PR,Proprietary,470,"802,580"
03068400,030684,STAR CAREER COLLEGE,PR,Proprietary,189,"491,034"
03115900,031159,TRINITY COLLEGE OF PUERTO RICO,PR,Private 2 Year,272,"851,642"
03326300,033263,UNIVERSAL CAREERS COUNSELING CENTERS,PR,Proprietary,820,"2,244,675"
03029700,030297,UNIVERSAL TECHNOLOGY COLLEGE  OF  PR,PR,Private 2 Year,"1,678","4,451,334"
00501900,005019,UNIVERSIDAD ADVENTISTA DE LAS ANTILLAS,PR,Private 4 Year,742,"2,426,782"
02163300,014999,UNIVERSIDAD CENTRAL DEL CARIBE,PR,Private 4 Year,82,"226,205"
00394100,011718,UNIVERSIDAD DEL ESTE,PR,Private 4 Year,"10,839","31,454,441"
01171900,011719,UNIVERSIDAD DEL TURABO,PR,Private 4 Year,"11,758","36,703,394"
02587500,025875,UNIVERSIDAD METROPOLITANA,PR,Private 4 Year,"8,797","26,569,853"
02100000,014255,UNIVERSIDAD POLITECNICA DE PUERTO RICO/POLYTECHNIC UNIVERSITY OF P.R.,PR,Private 4 Year,"3,159","8,122,219"
00394200,003942,UNIVERSITY OF PUERTO RICO - CENTRAL ADMINISTRATION,PR,Public 4 Year,"35,808","114,816,329"
00393700,003937,UNIVERSITY OF THE SACRED HEART,PR,Private 4 Year,"3,458","10,905,146"
01100900,011009,PALAU COMMUNITY COLLEGE,PW,Public 2 Year,848,"1,600,000"
02071900,013983,ARTHUR ANGELO SCHOOL OF COSMETOLOGY & HAIR DESIGN,RI,Proprietary,139,"315,368"
00340100,003401,BROWN UNIVERSITY,RI,Private 4 Year,693,"1,845,422"
00340200,003402,BRYANT UNIVERSITY,RI,Private 4 Year,381,"948,766"
03232300,032323,CAREER EDUCATION INSTITUTE,RI,Proprietary,"2,249","4,516,232"
00340800,004916,COMMUNITY COLLEGE OF RHODE ISLAND,RI,Public 2 Year,"4,359","7,801,492"
00784400,007844,GIBBS COLLEGE,RI,Proprietary,625,"1,120,127"
03732300,037323,INTERNATIONAL YACHT RESTORATION SCHOOL,RI,Private 2 Year,2,"4,450"
00340400,003404,JOHNSON & WALES UNIVERSITY,RI,Private 4 Year,"5,436","13,153,258"
03115200,031152,MOTORING TECHNICAL TRAINING INSTITUTE,RI,Proprietary,134,"300,641"
00784500,007845,NEW ENGLAND INSTITUTE OF TECHNOLOGY,RI,Private 4 Year,"1,425","3,073,188"
02584400,016462,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF MASSACHUSETTS,RI,Proprietary,392,"476,997"
03080000,030800,NEWPORT SCHOOL OF HAIRDRESSING,RI,Proprietary,70,"143,041"
00340600,003406,PROVIDENCE COLLEGE,RI,Private 4 Year,359,"882,098"
00340700,003407,RHODE ISLAND COLLEGE,RI,Public 4 Year,"1,831","4,335,389"
00340900,003409,RHODE ISLAND SCHOOL OF DESIGN,RI,Private 4 Year,296,"839,651"
00341000,003410,ROGER WILLIAMS UNIVERSITY,RI,Private 4 Year,527,"1,176,085"
00659100,006591,SAINT JOSEPH SCHOOL OF NURSING,RI,Private 2 Year,30,"81,635"
00341100,003411,SALVE REGINA COLLEGE,RI,Private 4 Year,308,"752,760"
01115900,011159,SAWYER SCHOOL  (THE),RI,Proprietary,"1,191","2,612,950"
00341400,003414,UNIVERSITY OF RHODE ISLAND,RI,Public 4 Year,"2,370","5,952,675"
02176900,015357,WARWICK ACADEMY OF BEAUTY CULTURE,RI,Proprietary,119,"189,696"
03570500,035705,ZION BIBLE INSTITUTE,RI,Private 4 Year,102,"282,261"
03088300,030883,ACADEMY OF COSMETOLOGY,SC,Proprietary,145,"328,887"
02552400,017124,ACADEMY OF HAIR TECHNOLOGY,SC,Proprietary,106,"203,297"
01005600,010056,AIKEN TECHNICAL COLLEGE,SC,Public 2 Year,"1,644","3,534,800"
00341700,003417,ALLEN UNIVERSITY,SC,Private 4 Year,550,"1,683,433"
00341800,003418,ANDERSON COLLEGE,SC,Private 4 Year,502,"1,178,414"
00342000,003420,BENEDICT COLLEGE,SC,Private 4 Year,"2,571","7,527,124"
03304300,033043,BETA TECH,SC,Proprietary,869,"1,440,952"
00399500,003995,CENTRAL CAROLINA TECHNICAL COLLEGE,SC,Public 2 Year,"2,469","4,836,226"
02356600,016737,CHARLESTON COSMETOLOGY INSTITUTE,SC,Proprietary,116,"282,830"
03595300,035953,CHARLESTON SCHOOL OF MASSAGE,SC,Proprietary,16,"22,692"
00341900,003419,CHARLESTON SOUTHERN UNIVERSITY,SC,Private 4 Year,976,"2,421,722"
02338600,016567,CHARZANNE BEAUTY COLLEGE,SC,Proprietary,91,"210,979"
00342300,003423,"CITADEL, THE MILITARY COLLEGE OF SOUTH CAROLINA",SC,Public 4 Year,369,"985,048"
00342400,003424,CLAFLIN UNIVERSITY,SC,Private 4 Year,"1,308","4,012,916"
00342500,003425,CLEMSON UNIVERSITY,SC,Public 4 Year,"2,034","5,274,130"
00492300,004923,CLINTON JUNIOR COLLEGE,SC,Private 2 Year,89,"283,425"
00345100,003451,COASTAL CAROLINA UNIVERSITY,SC,Public 4 Year,"1,632","4,289,662"
00342700,003427,COKER COLLEGE,SC,Private 4 Year,704,"1,813,661"
00342800,003428,COLLEGE OF CHARLESTON,SC,Public 4 Year,"1,627","4,309,512"
02310300,014629,COLUMBIA BEAUTY SCHOOL,SC,Proprietary,32,"74,912"
00343000,003430,COLUMBIA COLLEGE OF SOUTH CAROLINA,SC,Private 4 Year,575,"1,428,479"
00342900,003429,COLUMBIA INTERNATIONAL UNIVERSITY,SC,Private 4 Year,257,"676,088"
00343100,003431,CONVERSE COLLEGE,SC,Private 4 Year,239,"598,823"
02193300,015495,CONWAY SCHOOL OF PRACTICAL NURSING,SC,Public 2 Year,20,"56,300"
00536300,005363,DENMARK TECHNICAL COLLEGE,SC,Public 2 Year,"1,407","3,500,762"
00343200,003432,ERSKINE COLLEGE,SC,Private 4 Year,164,"428,044"
00399000,003990,FLORENCE - DARLINGTON TECHNICAL COLLEGE,SC,Public 2 Year,"2,905","6,937,463"
00492400,004924,FORREST JUNIOR COLLEGE,SC,Proprietary,223,"562,168"
00922600,009226,FRANCIS MARION UNIVERSITY,SC,Public 4 Year,"1,435","3,997,901"
00343400,003434,FURMAN UNIVERSITY,SC,Private 4 Year,253,"625,235"
00399100,003991,GREENVILLE TECHNICAL COLLEGE,SC,Public 2 Year,"5,761","11,903,645"
03892300,038923,HARLEY'S BARBER COLLEGE,SC,Proprietary,6,"13,925"
00492500,004925,HORRY GEORGETOWN TECHNICAL COLLEGE,SC,Public 2 Year,"3,137","6,737,944"
02341100,016588,KENNETH SHULER SCHOOL OF COSMETOLOGY & NAIL DESIGN,SC,Proprietary,237,"592,433"
03052300,030523,KENNETH SHULER'S SCHOOL OF COSMETOLOGY & HAIR DESIGN,SC,Proprietary,99,"246,723"
03513300,035133,LACY COSMETOLOGY SCHOOL,SC,Proprietary,55,"120,949"
00343500,003435,LANDER UNIVERSITY,SC,Public 4 Year,"1,030","2,637,496"
03746300,037463,LEGRAND INSTITUTE OF COSMETOLOGY,SC,Proprietary,23,"60,310"
00343600,003436,LIMESTONE COLLEGE,SC,Private 4 Year,"1,452","3,148,283"
00343800,003438,MEDICAL UNIVERSITY OF SOUTH CAROLINA,SC,Public 4 Year,64,"150,263"
00399300,003993,MIDLANDS TECHNICAL COLLEGE - AIRPORT CAMPUS,SC,Public 2 Year,"5,471","10,991,026"
00343900,003439,MORRIS COLLEGE,SC,Private 4 Year,905,"2,770,296"
00344000,003440,NEWBERRY COLLEGE,SC,Private 4 Year,314,"920,623"
00344100,003441,NORTH GREENVILLE COLLEGE,SC,Private 4 Year,662,"1,690,035"
00760200,007602,NORTHEASTERN TECHNICAL COLLEGE,SC,Public 2 Year,940,"1,560,028"
00681500,006815,ORANGEBURG CALHOUN TECHNICAL COLLEGE,SC,Public 2 Year,"2,053","4,789,852"
00399200,003992,PIEDMONT TECHNICAL COLLEGE,SC,Public 2 Year,"2,970","6,494,689"
01209200,012092,PLAZA SCHOOL OF BEAUTY,SC,Proprietary,18,"45,811"
00344500,003445,PRESBYTERIAN COLLEGE,SC,Private 4 Year,167,"424,496"
00344600,003446,SOUTH CAROLINA STATE UNIVERSITY,SC,Public 4 Year,"2,604","7,570,694"
03555400,035554,"SOUTHEASTERN SCH OF NEUROMUSCULAR & MASSAGE THERAPY OF CHARLESTON, INC",SC,Proprietary,56,"61,104"
03746400,037464,SOUTHEASTERN SCHOOL OF NEUROMUSCULAR & MASSAGE THERAPY COLUMBIA,SC,Proprietary,54,"57,563"
03258300,032583,SOUTHERN METHODIST COLLEGE,SC,Private 4 Year,58,"140,864"
00342200,003422,SOUTHERN WESLEYAN UNIVERSITY,SC,Private 4 Year,946,"1,998,812"
00344700,003447,SPARTANBURG METHODIST COLLEGE,SC,Private 2 Year,376,"1,025,851"
00399400,003994,SPARTANBURG TECHNICAL COLLEGE,SC,Public 2 Year,"2,511","5,158,919"
03293300,032933,STRAND COLLEGE OF HAIR DESIGN,SC,Proprietary,55,"139,990"
03768400,037684,STYLETRENDS BARBER AND HAIRSTYLING ACADEMY,SC,Proprietary,31,"95,333"
02567600,017236,SUMTER BEAUTY COLLEGE,SC,Proprietary,43,"109,985"
00991000,009910,TECHNICAL COLLEGE OF THE LOWCOUNTRY- BEAUFORT CAMPUS,SC,Public 2 Year,"1,237","2,608,817"
00492600,004926,TRI COUNTY TECHNICAL COLLEGE,SC,Public 2 Year,"2,536","5,368,847"
00492000,004920,TRIDENT TECHNICAL COLLEGE,SC,Public 2 Year,"5,760","12,213,466"
00344900,003449,UNIVERSITY OF SOUTH CAROLINA - AIKEN,SC,Public 4 Year,"1,141","2,949,116"
00344800,003448,UNIVERSITY OF SOUTH CAROLINA - COLUMBIA,SC,Public 4 Year,"4,171","11,238,509"
00991100,009911,UNIVERSITY OF SOUTH CAROLINA REGIONAL CAMPUSES,SC,Public 4 Year,"1,618","3,827,047"
00695100,006951,UNIVERSITY OF SOUTH CAROLINA UPSTATE,SC,Public 4 Year,"1,690","4,524,467"
00345500,003455,VOORHEES COLLEGE,SC,Private 4 Year,745,"2,089,230"
03856400,038564,W. L. BONNER COLLEGE,SC,Private 4 Year,13,"33,831"
00932200,009322,WILLIAMSBURG TECHNICAL COLLEGE,SC,Public 2 Year,367,"400,000"
00345600,003456,WINTHROP UNIVERSITY,SC,Public 4 Year,"1,619","4,371,557"
00345700,003457,WOFFORD COLLEGE,SC,Private 4 Year,185,"472,517"
00399600,003996,YORK TECHNICAL COLLEGE,SC,Public 2 Year,"1,996","4,049,646"
00345800,003458,AUGUSTANA COLLEGE,SD,Private 4 Year,466,"1,134,335"
00492900,004929,AVERA MCKENNAN HOSPITAL,SD,Private 2 Year,3,"5,500"
02137100,014945,BLACK HILLS BEAUTY COLLEGE,SD,Proprietary,50,"113,972"
00345900,003459,BLACK HILLS STATE UNIVERSITY,SD,Public 4 Year,"1,337","3,274,596"
00346300,003463,DAKOTA STATE UNIVERSITY,SD,Public 4 Year,613,"1,440,545"
00346100,003461,DAKOTA WESLEYAN UNIVERSITY,SD,Private 4 Year,368,"898,522"
02297800,016231,HEADLINES ACADEMY OF COSMETOLOGY,SD,Proprietary,59,"143,596"
02144600,015000,KILIAN COMMUNITY COLLEGE,SD,Private 2 Year,489,"907,179"
00530900,005309,LAKE AREA TECHNICAL INSTITUTE,SD,Public 2 Year,494,"1,274,818"
00828400,008284,MITCHELL TECHNICAL INSTITUTE,SD,Public 2 Year,417,"1,116,200"
00346500,003465,MOUNT MARTY COLLEGE,SD,Private 4 Year,461,"1,158,920"
00405700,004057,NATIONAL AMERICAN UNIVERSITY,SD,Proprietary,"2,324","4,752,362"
00346600,003466,NORTHERN STATE UNIVERSITY,SD,Public 4 Year,805,"2,082,812"
01465900,014659,OGLALA LAKOTA COLLEGE-,SD,Public 4 Year,947,"2,326,000"
00346700,003467,PRESENTATION COLLEGE,SD,Private 4 Year,377,"878,055"
00598700,005987,SACRED HEART HOSPITAL SCHOOL OF RADIOLOGIC TECHNOLOGY,SD,Private 2 Year,6,"14,300"
03019200,030192,SI TANKA UNIVERSITY,SD,Public 4 Year,596,"1,619,072"
02143700,014303,SINTE GLESKA UNIVERSITY,SD,Public 4 Year,728,"1,561,805"
01147700,011477,SIOUX VALLEY HOSPITAL,SD,Private 2 Year,10,"21,750"
02277300,016080,SISSETON WAHPETON COMMUNITY COLLEGE,SD,Public 2 Year,194,"531,410"
00347000,003470,SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY,SD,Public 4 Year,523,"1,332,886"
00347100,003471,SOUTH DAKOTA STATE UNIVERSITY,SD,Public 4 Year,"2,684","6,496,297"
00776400,008285,SOUTHEAST TECHNICAL INSTITUTE,SD,Public 2 Year,940,"2,059,278"
01013800,010138,STEWART SCHOOL,SD,Proprietary,50,"133,368"
00346900,003469,UNIVERSITY OF SIOUX FALLS,SD,Private 4 Year,391,"898,756"
00347400,003474,UNIVERSITY OF SOUTH DAKOTA,SD,Public 4 Year,"1,926","4,525,584"
01017000,010170,WESTERN DAKOTA TECHNICAL INSTITUTE,SD,Public 2 Year,604,"1,371,000"
01046000,010460,AMERICAN BAPTIST THEOLOGICAL SEMINARY,TN,Private 4 Year,60,"170,119"
00347700,003477,AQUINAS COLLEGE,TN,Private 4 Year,334,"673,434"
02257400,015937,ARNOLD'S BEAUTY SCHOOL,TN,Proprietary,69,"132,784"
00347800,003478,AUSTIN PEAY STATE UNIVERSITY,TN,Public 4 Year,"3,743","9,574,225"
03440300,034403,BAPTIST MEMORIAL COLLEGE OF HEALTH SCIENCES,TN,Private 4 Year,301,"839,798"
00347900,003479,BELMONT UNIVERSITY,TN,Private 4 Year,516,"1,244,224"
00348000,003480,BETHEL COLLEGE,TN,Private 4 Year,858,"2,077,960"
00353600,003536,BRYAN COLLEGE,TN,Private 4 Year,212,"507,650"
03930300,039303,BUCHANAN BEAUTY COLLEGE,TN,Proprietary,11,"21,156"
03841300,038413,CAREER BEAUTY COLLEGE,TN,Proprietary,28,"73,940"
00348100,003481,CARSON - NEWMAN COLLEGE,TN,Private 4 Year,670,"1,800,299"
00399800,003998,CHATTANOOGA STATE TECHNICAL COMMUNITY COLLEGE,TN,Public 2 Year,"3,659","8,002,053"
00348200,003482,CHRISTIAN BROTHERS UNIVERSITY,TN,Private 4 Year,571,"1,458,124"
00399900,003999,CLEVELAND STATE COMMUNITY COLLEGE,TN,Public 2 Year,"1,078","2,443,280"
00348300,003483,COLUMBIA STATE COMMUNITY COLLEGE,TN,Public 2 Year,"1,700","3,650,171"
02157100,015510,CONCORDE CAREER COLLEGE,TN,Proprietary,"1,606","3,451,889"
00998200,009982,CRICHTON COLLEGE,TN,Private 4 Year,427,"942,868"
00348500,003485,CUMBERLAND UNIVERSITY,TN,Private 4 Year,423,"1,136,860"
00348600,003486,DAVID LIPSCOMB UNIVERSITY,TN,Private 4 Year,404,"996,271"
00493400,004934,DRAUGHONS JUNIOR COLLEGE,TN,Proprietary,"3,106","6,541,626"
00683500,006835,DYERSBURG STATE COMMUNITY COLLEGE,TN,Public 2 Year,"1,364","3,078,853"
00348700,003487,EAST TENNESSEE STATE UNIVERSITY,TN,Public 4 Year,"3,439","9,003,153"
02204200,015575,ELECTRONIC COMPUTER PROGRAMMING COLLEGE,TN,Proprietary,261,"602,939"
02595000,025950,FAYETTEVILE BEAUTY SCHOOL,TN,Proprietary,62,"114,983"
00349000,003490,FISK UNIVERSITY,TN,Private 4 Year,411,"1,212,386"
00743900,007439,FOUNTAINHEAD COLLEGE OF TECHNOLOGY,TN,Proprietary,121,"322,868"
03008800,030088,FRANKLIN ACADEMY,TN,Private 2 Year,85,"150,778"
03001800,030018,FREE WILL BAPTIST BIBLE COLLEGE,TN,Private 4 Year,136,"324,741"
00349200,003492,FREED-HARDEMAN UNIVERSITY,TN,Private 4 Year,515,"1,311,917"
00349400,003494,HIWASSEE COLLEGE,TN,Private 2 Year,191,"519,216"
00493700,004937,JACKSON STATE COMMUNITY COLLEGE,TN,Public 2 Year,"1,715","3,883,224"
00885900,008859,JOHN A. GUPTON COLLEGE,TN,Private 2 Year,49,"108,736"
02153100,015171,JOHN NAVE UNIVERSITY OF COSMETOLOGY,TN,Proprietary,16,"27,467"
00349500,003495,JOHNSON BIBLE COLLEGE,TN,Private 4 Year,269,"731,403"
00349600,003496,KING COLLEGE,TN,Private 4 Year,262,"713,097"
00349800,003498,LAMBUTH UNIVERSITY,TN,Private 4 Year,271,"760,113"
00349900,003499,LANE COLLEGE,TN,Private 4 Year,914,"2,889,482"
00350000,003500,LEE UNIVERSITY,TN,Private 4 Year,"1,289","3,368,525"
00350100,003501,LEMOYNE-OWEN COLLEGE,TN,Private 4 Year,663,"1,968,404"
00350200,003502,LINCOLN MEMORIAL UNIVERSITY,TN,Private 4 Year,709,"1,888,621"
00350400,003504,MARTIN METHODIST COLLEGE,TN,Private 4 Year,379,"981,326"
00350500,003505,MARYVILLE COLLEGE,TN,Private 4 Year,324,"873,814"
02597600,025976,MCCOLLUM & ROSS  HAIR SCHOOL,TN,Proprietary,178,"414,098"
02326300,010815,MEDVANCE INSTITUTE,TN,Proprietary,"1,294","2,507,182"
00350700,003507,MEMPHIS COLLEGE OF ART,TN,Private 4 Year,141,"392,853"
00660000,006600,METHODIST HOSPITAL SCHOOL OF NURSING,TN,Private 2 Year,43,"97,622"
00865500,008655,MIDDLE TENNESSEE SCHOOL OF COSMETOLOGY,TN,Proprietary,149,"393,108"
00351000,003510,MIDDLE TENNESSEE STATE UNIVERSITY,TN,Public 4 Year,"5,637","14,149,348"
02614200,026142,MILLER - MOTTE TECHNICAL COLLEGE,TN,Proprietary,"2,857","5,944,594"
00351100,003511,MILLIGAN COLLEGE,TN,Private 4 Year,252,"600,182"
02278700,016075,MISTER WAYNE'S SCHOOL OF UNISEX HAIR DESIGN,TN,Proprietary,32,"61,397"
00683600,006836,MOTLOW STATE COMMUNITY COLLEGE,TN,Public 2 Year,"1,174","2,555,000"
00744000,007440,NASHVILLE AUTO DIESEL COLLEGE,TN,Proprietary,"1,602","3,462,386"
02125300,013631,NASHVILLE COLLEGE OF MEDICAL CAREERS,TN,Proprietary,273,"667,874"
00814500,007534,NASHVILLE STATE TECHNICAL COMMUNITY COLLEGE,TN,Public 2 Year,"2,493","5,380,174"
00461700,004617,NATIONAL COLLEGE OF BUSINESS AND TECHNOLOGY,TN,Proprietary,678,"1,632,483"
03149300,031493,NEW DIRECTIONS HAIR ACADEMY,TN,Proprietary,286,"603,535"
02498000,016813,NEW WAVE HAIR ACADEMY,TN,Proprietary,164,"370,544"
03012500,030125,NEW WAVE HAIR ACADEMY,TN,Proprietary,436,"1,033,142"
03079100,030791,NORTH CENTRAL INSTITUTE,TN,Proprietary,33,"63,415"
00537800,005378,NORTHEAST STATE TECHNICAL COMMUNITY COLLEGE,TN,Public 2 Year,"2,312","5,206,113"
02578200,017347,NOSSI COLLEGE OF ART,TN,Proprietary,207,"567,138"
03683300,036833,NWANI'S BARBER & STYLE ACADEMY,TN,Proprietary,181,"467,933"
02106400,014663,O'MORE COLLEGE OF DESIGN,TN,Private 4 Year,34,"91,876"
01269300,012693,PELLISSIPPI STATE TECHNICAL COMMUNITY COLLEGE,TN,Public 2 Year,"2,737","5,807,062"
01044700,010447,PLAZA BEAUTY SCHOOL,TN,Proprietary,105,"228,425"
03774300,037743,PYRAMID BEAUTY SCHOOL,TN,Proprietary,47,"106,290"
02539800,017068,QUEEN CITY COLLEGE,TN,Proprietary,128,"329,622"
02275500,016062,REUBEN-ALLEN COLLEGE,TN,Proprietary,32,"64,783"
00351900,003519,RHODES COLLEGE,TN,Private 4 Year,155,"442,446"
